Report Number,Date Reported,Date of Occurrence,Time of Occurrence,City,Crime Code,Crime Description,Victim Age,Victim Gender,Weapon Used,Crime Domain,Police Deployed,Case Closed,Date Case Closed
11734,4528,14733,4447,17,511,15,59,0,1,3,14,1,4047
11735,2834,14734,4438,2,395,7,30,1,3,1,2,0,-1
11736,4519,14735,4435,8,281,18,13,1,4,2,11,1,6933
11737,3678,14832,4432,21,558,2,24,0,5,1,19,0,-1
11738,3665,14833,4443,17,253,12,63,1,6,1,8,0,-1
11739,3668,14834,4437,21,395,20,19,1,4,3,14,1,14336
11740,5341,14835,5777,4,146,14,71,0,1,1,13,1,15347
11741,4521,14836,4436,5,418,20,40,0,6,3,11,0,-1
11742,3668,14837,4444,7,574,5,22,0,0,3,11,0,-1
11743,3677,14838,5784,1,557,12,42,0,6,1,19,1,9131
11744,4527,14839,4442,25,596,12,62,0,0,1,1,0,-1
11745,2832,14840,4440,18,186,7,79,0,2,1,13,0,-1
11746,2838,14841,4445,17,386,3,76,0,2,1,11,0,-1
11747,2832,14842,5786,17,271,8,14,0,4,0,3,1,240
11748,4529,14843,4448,10,433,12,45,0,6,1,14,1,3403
11749,5342,14844,5781,8,544,18,15,1,1,2,5,1,9028
11750,3670,14845,4449,21,385,17,38,0,6,1,15,1,2826
11751,4518,14846,5785,21,354,20,76,0,1,3,15,1,15448
11752,3666,14847,5778,20,514,19,19,0,2,1,8,0,-1
11753,3676,14848,5780,5,363,12,24,0,5,1,3,1,6939
11754,2838,14849,5791,20,491,19,25,0,1,1,18,1,5499
11755,4520,14850,5795,10,278,11,31,0,1,3,3,0,-1
11756,5350,14851,5782,9,523,8,67,0,4,0,3,0,-1
11757,5351,14852,5787,27,249,8,41,1,1,0,11,1,5498
11758,5352,14853,5779,5,269,19,75,0,2,1,14,0,-1
11759,5345,14854,5794,0,357,13,33,0,6,1,10,0,-1
11760,4524,14855,4450,24,367,2,41,1,3,1,19,0,-1
11761,3674,14952,5793,24,254,19,56,1,5,1,17,0,-1
11762,4520,14953,5783,10,225,13,61,0,4,1,19,1,5493
11763,3667,14954,5790,27,501,9,60,0,4,1,11,0,-1
11764,4526,14955,5799,8,135,17,16,0,1,1,14,0,-1
11765,5348,14956,5792,8,590,14,60,0,4,1,7,1,1294
11766,4529,14957,5789,12,529,18,63,0,6,2,16,0,-1
11767,4520,14958,7061,2,347,10,30,0,4,1,7,1,11546
11768,3675,14959,7057,15,300,0,33,0,3,0,3,0,-1
11769,3672,14960,5788,5,352,8,61,1,4,0,17,1,4952
11770,5350,14961,5797,14,234,8,58,1,3,0,14,0,-1
11771,3676,14962,7065,9,439,8,18,0,6,0,11,0,-1
11772,6160,14963,5803,4,184,8,12,1,5,0,8,1,762
11773,3674,14964,7068,10,213,19,25,0,0,1,9,1,14965
11774,6160,14965,5800,5,206,13,66,0,0,1,16,0,-1
11775,4518,14966,5798,8,340,2,28,0,1,1,18,1,10135
11776,5348,14967,5796,1,423,11,65,0,3,3,19,0,-1
11777,4522,14968,7062,18,166,20,28,0,0,3,19,0,-1
11778,6163,14969,5801,10,344,11,61,0,5,3,14,1,13354
11779,4525,14970,7058,5,214,14,42,1,0,1,3,1,4356
11780,4531,14971,5802,13,479,13,44,1,3,1,16,1,8103
11781,5351,14972,7059,5,242,7,13,1,3,1,9,1,6937
11782,6164,14973,7067,11,426,5,17,1,6,3,13,0,-1
11783,6159,14974,7056,27,169,1,73,1,4,3,1,0,-1
11784,6157,14975,7066,8,474,15,56,0,3,3,1,1,14484
11785,6170,15072,7060,7,514,6,36,0,3,1,12,1,15357
11786,4520,15073,7063,5,257,7,50,0,6,1,18,0,-1
11787,6166,15074,7072,14,213,5,14,1,0,3,19,1,11742
11788,5343,15075,7064,5,275,1,12,1,0,3,9,1,4993
11789,6166,15076,7076,23,324,17,27,0,4,1,13,0,-1
11790,6156,15077,7079,17,135,9,16,1,4,1,7,0,-1
11791,4530,15078,7071,13,114,15,27,0,1,3,9,0,-1
11792,5347,15079,7069,8,215,5,64,0,2,3,16,0,-1
11793,5340,15080,7070,14,457,8,41,0,1,0,13,1,8092
11794,5353,15081,7078,13,371,2,75,0,1,1,19,0,-1
11795,6159,15082,7074,5,188,13,10,1,5,1,10,0,-1
11796,5343,15083,8372,5,304,1,33,1,2,3,19,0,-1
11797,6165,15084,7073,17,432,20,62,1,5,3,16,1,12790
11798,7002,15085,7075,18,461,1,13,0,2,3,8,0,-1
11799,6158,15086,8383,14,342,18,76,1,1,2,3,0,-1
11800,5346,15087,8381,25,277,14,50,0,5,1,10,0,-1
11801,5355,15088,8371,23,480,4,14,1,6,1,13,1,12791
11802,7004,15089,8378,18,506,0,64,1,4,0,4,0,-1
11803,6157,15090,8373,0,130,4,49,0,1,1,15,0,-1
11804,4531,15091,7077,18,116,4,50,0,4,1,17,1,14918
11805,5343,15092,8379,5,259,12,63,0,2,1,4,1,2357
11806,7003,15093,8386,8,195,8,30,1,6,0,5,0,-1
11807,5355,15094,8376,8,129,17,17,1,3,1,7,1,10143
11808,6169,15095,8374,22,310,10,11,0,6,1,3,1,4187
11809,6161,15192,8393,17,503,12,29,1,3,1,15,0,-1
11810,7006,15193,8375,8,143,7,59,0,4,1,9,0,-1
11811,5354,15194,9663,2,239,2,73,0,5,1,4,1,12933
11812,5344,15195,8377,17,137,11,69,1,6,3,5,1,12346
11813,5349,15196,8382,5,356,20,31,1,0,3,1,0,-1
11814,7001,15197,8389,14,452,7,29,0,1,1,6,1,9561
11815,5355,15198,8380,21,152,17,19,0,3,1,5,0,-1
11816,7003,15199,8390,18,591,12,78,0,5,1,10,0,-1
11817,6155,15200,8388,9,354,20,62,0,5,3,15,0,-1
11818,7000,15201,8385,12,336,2,28,0,0,1,13,1,9166
11819,7005,15202,8384,20,175,6,18,1,2,1,1,0,-1
11820,7000,15203,8387,19,260,17,47,0,6,1,12,1,4992
11821,6168,15204,9672,2,398,12,11,0,2,1,2,1,3358
11822,7007,15205,9667,4,222,17,62,0,3,1,7,0,-1
11823,7855,15206,8391,5,331,5,20,0,5,3,2,1,10137
11824,7000,15207,9669,17,251,9,74,0,5,1,14,0,-1
11825,5351,15208,9673,8,573,12,65,0,5,1,6,1,2360
11826,7002,15209,8392,28,539,6,61,0,3,1,18,1,11249
11827,5354,15210,9670,4,599,13,54,0,1,1,1,1,3869
11828,6160,15211,9674,2,200,2,42,1,1,1,12,1,10319
11829,7853,15212,9662,2,282,5,18,0,0,3,16,0,-1
11830,6162,15213,9666,10,418,19,45,0,2,1,16,0,-1
11831,6166,15214,9668,2,255,12,47,1,5,1,12,1,8589
11832,7860,15215,9664,19,459,11,76,0,2,3,19,1,4415
11833,7861,15312,9665,5,550,10,23,0,0,1,5,0,-1
11834,6166,15313,9678,18,173,8,63,0,4,0,3,1,9610
11835,6169,15314,9677,17,507,1,45,0,2,3,16,1,8503
11836,7001,15315,9675,18,128,0,28,0,2,0,5,1,11740
11837,6159,15316,9681,2,336,11,17,0,6,3,12,1,13825
11838,6164,15317,10998,2,372,1,36,0,5,3,10,1,4467
11839,6167,15318,9682,21,466,13,33,0,5,1,19,0,-1
11840,6170,15319,9683,6,276,17,24,1,4,1,19,1,8504
11841,8662,15320,9671,24,315,19,64,0,5,1,4,0,-1
11842,7850,15321,9676,1,271,5,13,1,0,3,14,0,-1
11843,7857,15322,11000,17,569,1,64,0,5,3,1,0,-1
11844,7851,15323,11008,13,377,0,74,0,5,0,4,1,13870
11845,7001,15324,10997,4,186,7,11,1,6,1,4,1,14335
11846,7856,15325,10999,0,249,19,28,0,0,1,8,1,12839
11847,8663,15326,9684,24,106,12,67,0,5,1,16,0,-1
11848,7003,15327,9680,27,483,16,79,0,0,3,16,1,1067
11849,7001,15328,11007,6,379,19,65,0,1,1,9,0,-1
11850,7850,15329,10996,2,255,9,78,1,4,1,19,0,-1
11851,7001,15330,9679,27,384,15,78,0,3,3,11,0,-1
11852,6168,15331,11004,2,176,6,10,0,6,1,7,1,1396
11853,8672,15332,11011,12,119,15,51,1,3,3,11,0,-1
11854,8666,15333,11016,8,408,17,56,0,0,1,18,0,-1
11855,7008,15334,11010,5,451,1,16,0,1,3,8,1,335
11856,7861,15335,11003,24,131,14,44,0,6,1,4,0,-1
11857,7853,15432,11019,13,503,6,10,1,3,1,2,1,13352
11858,8667,15433,11015,8,176,16,75,0,0,3,19,0,-1
11859,7862,15434,11013,4,193,18,33,0,6,2,16,0,-1
11860,8668,15435,11009,17,415,18,49,0,4,2,7,0,-1
11861,8669,15436,11001,5,569,15,40,1,1,3,14,1,9215
11862,7849,15437,11002,18,291,10,73,0,3,1,19,0,-1
11863,7009,15438,11014,13,221,10,54,1,0,1,9,1,9621
11864,8674,15439,11006,14,112,19,26,0,5,1,5,0,-1
11865,7010,15440,11005,17,553,15,44,0,4,3,18,1,9746
11866,7003,15441,11022,8,317,17,12,0,1,1,17,1,9082
11867,7860,15442,11020,24,440,17,11,0,6,1,8,1,3452
11868,7858,15443,11018,24,149,6,19,1,0,1,16,1,2360
11869,9526,15444,11017,0,488,11,45,0,4,3,8,1,14428
11870,7851,15445,11012,6,596,13,53,1,3,1,12,1,4946
11871,8662,15446,11021,0,359,17,50,0,2,1,6,1,2859
11872,7851,15447,12295,13,273,1,10,1,2,3,8,0,-1
11873,8672,15448,12292,1,354,6,19,0,6,1,14,1,11155
11874,9531,15449,12290,28,345,15,30,1,5,3,2,0,-1
11875,7855,15450,12303,21,465,8,70,0,2,0,5,0,-1
11876,9536,15451,12298,21,143,13,53,0,2,1,10,0,-1
11877,7849,15452,12301,17,473,16,62,0,2,3,11,1,11590
11878,7852,15453,12306,24,576,5,36,1,4,3,16,0,-1
11879,8670,15454,12299,18,316,2,27,0,4,1,5,0,-1
11880,7853,15455,12293,1,388,11,59,0,4,3,6,1,9125
11881,8661,15552,12304,17,436,16,38,1,6,3,7,1,1158
11882,9527,15553,12302,13,340,15,43,0,2,3,19,0,-1
11883,7854,15554,12297,5,453,9,29,0,4,1,14,0,-1
11884,9537,15555,12291,14,314,11,34,0,1,3,18,0,-1
11885,8671,15556,12305,0,201,13,67,1,2,1,2,0,-1
11886,10397,15557,12294,21,517,16,16,0,5,3,9,0,-1
11887,9536,15558,12296,5,156,5,29,0,6,3,17,1,7575
11888,8667,15559,13613,21,224,0,55,0,6,0,12,1,2825
11889,9539,15560,13618,2,307,1,16,0,0,3,7,1,10682
11890,9534,15561,13615,14,302,7,22,0,5,1,10,0,-1
11891,7860,15562,13616,3,466,13,64,1,3,1,3,0,-1
11892,10400,15563,12300,2,521,12,19,0,0,1,4,0,-1
11893,9540,15564,13611,5,416,19,79,0,5,1,5,1,13313
11894,7859,15565,12310,0,219,5,35,0,2,3,18,1,12353
11895,8674,15566,13620,17,571,8,56,1,6,0,13,1,8547
11896,7859,15567,13612,2,444,1,19,0,0,3,9,0,-1
11897,8670,15568,13626,28,385,8,29,1,2,0,1,0,-1
11898,8665,15569,12309,14,361,0,48,0,1,0,3,0,-1
11899,7860,15570,12308,17,367,7,54,1,0,1,13,1,12261
11900,9542,15571,13625,5,319,4,37,1,6,1,15,1,14340
11901,8673,15572,13631,5,328,2,74,0,4,1,10,1,13445
11902,9525,15573,13619,1,455,15,24,0,0,3,2,0,-1
11903,10395,15574,12307,13,565,12,57,1,0,1,14,0,-1
11904,9527,15575,13629,8,146,19,18,1,4,1,6,0,-1
11905,8671,15672,13623,26,476,9,58,0,3,1,17,0,-1
11906,8674,15673,13614,14,218,4,71,0,0,1,13,1,14388
11907,10406,15674,13630,5,171,6,65,0,0,1,10,1,12262
11908,10404,15675,13617,18,412,19,17,0,1,1,9,1,7038
11909,8664,15676,13621,17,156,18,52,0,0,2,14,1,10087
11910,9530,15677,13622,3,400,0,78,1,3,0,16,0,-1
11911,10395,15678,13628,19,543,13,36,0,0,1,11,0,-1
11912,9541,15679,13634,5,528,20,73,0,1,3,6,0,-1
11913,9532,15680,13627,8,101,1,46,1,2,3,10,1,15452
11914,10396,15681,13632,24,268,9,50,0,2,1,15,1,1337
11915,9529,15682,13624,2,547,5,68,0,0,3,2,1,284
11916,8670,15683,14935,10,534,8,21,0,6,0,15,1,5000
11917,9535,15684,14938,2,572,5,43,0,5,3,6,0,-1
11918,10403,15685,14939,5,551,14,37,0,1,1,18,1,7473
11919,9532,15686,14944,21,134,18,24,0,2,2,8,0,-1
11920,8673,15687,14931,18,408,16,55,1,2,3,10,0,-1
11921,10398,15688,14943,5,532,4,31,0,2,1,12,0,-1
11922,11237,15689,14934,2,298,18,39,1,4,2,11,1,757
11923,10402,15690,14933,7,269,1,11,1,5,3,6,0,-1
11924,8675,15691,13633,18,492,1,20,0,5,3,7,1,4955
11925,11248,15692,14930,20,503,1,22,0,3,3,17,0,-1
11926,9533,15693,14929,17,120,14,48,1,0,1,18,1,15353
11927,9541,15694,14941,4,563,19,52,0,6,1,16,0,-1
11928,9528,15695,14936,1,573,7,37,0,3,1,4,0,-1
11929,9531,15792,14951,1,588,14,42,0,1,1,14,0,-1
11930,11240,15793,14942,17,436,15,15,0,6,3,13,0,-1
11931,10399,15794,14937,13,492,11,40,0,3,3,11,1,10718
11932,10405,15795,14945,17,347,9,69,0,6,1,16,1,15846
11933,11244,15796,14932,19,425,11,75,0,1,3,18,0,-1
11934,11251,15797,14947,24,181,1,43,0,1,3,14,0,-1
11935,11236,15798,14940,19,587,0,61,0,0,0,13,0,-1
11936,11248,15799,14950,1,578,20,71,1,4,3,2,0,-1
11937,12051,15800,16215,17,343,13,59,1,0,1,7,0,-1
11938,11242,15801,16214,17,582,1,15,0,1,3,18,0,-1
11939,11244,15802,16217,1,549,17,14,0,6,1,6,1,12259
11940,12050,15803,16224,17,393,16,55,0,2,3,15,1,112
11941,10405,15804,16226,2,256,8,42,0,6,0,11,0,-1
11942,10398,15805,16220,22,171,11,27,0,4,3,3,1,327
11943,11244,15806,16223,1,193,14,34,1,2,1,13,0,-1
11944,9538,15807,14946,13,182,6,71,0,5,1,12,1,2323
11945,10399,15808,14948,5,352,16,10,0,5,3,3,1,9613
11946,12049,15809,14949,16,144,19,54,0,4,1,5,0,-1
11947,10398,15810,16231,14,237,8,53,0,1,0,10,0,-1
11948,10397,15811,16227,13,174,5,10,0,3,3,18,1,15348
11949,12055,15812,16225,2,574,11,43,0,1,3,8,0,-1
11950,11247,15813,16219,27,526,18,58,1,4,2,2,1,10632
11951,11246,15814,16221,10,453,14,46,0,0,1,1,1,14874
11952,11243,15815,16228,8,164,17,77,1,6,1,5,1,761
11953,12060,15912,16233,17,553,11,22,1,2,3,12,1,5500
11954,11239,15913,16218,5,391,4,24,0,2,1,8,1,237
11955,10401,15914,16216,27,299,3,66,0,3,1,3,1,15352
11956,10402,15915,16229,12,559,2,74,0,4,1,4,0,-1
11957,12883,15916,17564,5,303,0,33,1,6,0,10,0,-1
11958,12048,15917,16234,17,332,13,23,0,3,1,18,1,2317
11959,12059,15918,17561,15,196,6,69,1,5,1,18,1,12886
11960,11249,15919,17565,5,379,15,49,1,3,3,10,0,-1
11961,11237,15920,16232,5,378,12,30,0,6,1,4,1,9652
11962,12884,15921,16222,14,237,16,76,1,0,3,14,0,-1
11963,11248,15922,17570,24,500,19,28,0,4,1,12,0,-1
11964,11245,15923,16235,2,362,18,68,0,0,2,6,0,-1
11965,12055,15924,16230,5,208,1,41,0,6,3,10,1,2861
11966,12060,15925,17568,0,103,10,17,0,4,1,18,1,5370
11967,12061,15926,17566,4,179,19,56,0,6,1,13,1,9132
11968,11240,15927,17569,21,427,13,18,0,0,1,3,1,7521
11969,12061,15928,17575,4,354,15,46,0,2,3,16,0,-1
11970,12057,15929,17573,21,204,12,67,0,3,1,8,0,-1
11971,12886,15930,17577,6,440,15,16,0,6,3,9,0,-1
11972,12884,15931,17578,13,161,0,32,1,6,0,17,0,-1
11973,12888,15932,17579,2,311,9,75,0,3,1,13,0,-1
11974,11245,15933,17581,20,385,19,72,0,6,1,15,0,-1
11975,11243,15934,17562,17,309,20,65,0,4,3,12,1,11685
11976,11238,15935,17563,8,460,11,52,0,5,3,13,1,13869
11977,11241,16032,17567,13,512,16,20,0,2,3,2,1,4378
11978,12886,16033,18850,21,150,10,18,0,2,1,9,1,13577
11979,12050,16034,17572,21,431,3,24,1,3,1,14,1,9123
11980,12054,16035,17583,15,157,4,72,1,1,1,3,1,11152
11981,12893,16036,17576,4,475,11,13,1,3,3,9,0,-1
11982,12887,16037,17574,3,288,19,22,0,6,1,11,0,-1
11983,12892,16038,18855,0,511,7,48,0,0,1,5,0,-1
11984,12047,16039,17582,1,486,13,31,0,2,1,7,1,11196
11985,12881,16040,17571,14,512,7,35,1,5,1,12,0,-1
11986,11248,16041,18851,5,179,6,70,0,5,1,18,1,10681
11987,11247,16042,17580,10,418,6,13,0,4,1,5,1,10186
11988,13721,16043,18853,6,321,18,69,0,0,2,13,0,-1
11989,12052,16044,18862,26,261,10,59,0,2,1,18,0,-1
11990,12897,16045,18857,4,166,11,40,0,0,3,11,1,5444
11991,11250,16046,18859,21,333,8,76,0,1,0,13,1,288
11992,12054,16047,18860,2,489,0,74,0,2,0,7,0,-1
11993,13719,16048,18863,8,488,0,12,0,3,0,10,0,-1
11994,12889,16049,18865,19,198,10,33,0,3,1,12,0,-1
11995,13724,16050,18858,5,154,12,29,1,3,1,5,1,13872
11996,12053,16051,18867,8,531,4,28,0,1,1,2,0,-1
11997,13729,16052,18870,10,328,11,59,0,1,3,3,0,-1
11998,12881,16053,17584,5,308,0,59,0,0,0,9,0,-1
11999,13732,16054,18856,8,544,5,71,0,4,3,13,0,-1
12000,12897,16055,18854,5,403,10,75,1,3,1,16,0,-1
12001,13726,16152,18852,7,185,7,34,0,0,1,19,0,-1
12002,13735,16153,18872,8,449,0,69,0,2,0,13,1,1843
12003,12053,16154,20147,17,399,7,75,0,1,1,4,1,3449
12004,13719,16155,18866,14,486,16,32,0,3,3,5,0,-1
12005,14571,16156,18869,1,150,5,18,0,3,3,2,1,15790
12006,12055,16157,20149,13,531,0,60,0,5,0,10,0,-1
12007,12896,16158,18868,17,592,16,19,1,5,3,8,0,-1
12008,14571,16159,18875,13,536,12,77,1,2,1,17,1,12832
12009,12052,16160,18871,1,515,3,49,0,5,1,13,1,10184
12010,12891,16161,18861,2,184,6,42,0,4,1,2,0,-1
12011,12058,16162,18864,4,443,9,31,1,4,1,14,1,5498
12012,12894,16163,20150,1,373,2,76,1,1,1,17,1,11254
12013,13725,16164,20159,8,275,19,79,0,3,1,8,1,11794
12014,12056,16165,20158,8,321,7,40,0,6,1,11,1,3865
12015,12890,16166,20157,23,527,3,61,0,4,1,18,0,-1
12016,12895,16167,20154,4,512,18,19,0,2,2,16,0,-1
12017,12884,16168,20160,4,326,10,70,0,3,1,17,0,-1
12018,13732,16169,18873,18,274,7,69,0,6,1,1,1,1880
12019,12885,16170,20152,1,263,6,58,0,6,1,17,0,-1
12020,14573,16171,20162,17,266,19,72,0,0,1,10,1,12305
12021,13732,16172,20155,5,263,11,19,0,4,3,1,1,10187
12022,12882,16173,18874,4,474,1,17,1,5,3,12,1,14911
12023,12891,16174,20151,21,459,16,74,1,2,3,13,1,15009
12024,14574,16175,20166,13,549,7,45,0,3,1,15,1,9655
12025,13719,16272,20148,5,193,19,68,1,0,1,2,1,809
12026,13727,16273,20156,14,165,19,66,0,6,1,16,0,-1
12027,13720,16274,20174,5,234,17,19,1,6,1,7,1,280
12028,14581,16275,20172,8,389,12,71,0,0,1,5,0,-1
12029,15411,16276,20153,8,274,11,34,1,2,3,3,1,5539
12030,15412,16277,20169,18,551,1,42,1,1,3,14,0,-1
12031,14570,16278,20171,25,568,8,49,0,3,0,17,1,3955
12032,14575,16279,20173,8,595,18,51,0,3,2,3,0,-1
12033,13730,16280,20170,20,578,9,30,0,1,1,10,0,-1
12034,15415,16281,20168,8,121,11,61,0,6,3,7,0,-1
12035,15414,16282,20161,21,169,20,41,0,2,3,10,0,-1
12036,14585,16283,20164,21,331,18,60,0,5,2,19,0,-1
12037,13728,16284,20163,5,581,4,50,0,0,1,9,1,4951
12038,13731,16285,20165,12,476,6,25,0,6,1,13,0,-1
12039,14573,16286,21496,18,444,6,53,0,0,1,4,1,2822
12040,15419,16287,20167,21,369,13,66,0,5,1,6,1,10721
12041,13722,16288,21499,19,228,11,22,0,5,3,18,0,-1
12042,14572,16289,21494,14,595,15,45,0,2,3,9,1,8582
12043,15412,16290,21498,21,149,18,61,0,1,2,12,1,15347
12044,15413,16291,21493,25,197,13,50,0,0,1,17,0,-1
12045,15417,16292,20175,21,448,17,13,1,4,1,6,0,-1
12046,15416,16293,21505,18,386,2,32,0,2,1,17,0,-1
12047,13722,16294,21503,21,583,14,58,0,0,1,5,0,-1
12048,14570,16295,21495,0,539,14,46,0,1,1,15,0,-1
12049,15418,16392,21512,19,363,6,24,0,5,1,2,0,-1
12050,16276,16393,21510,13,201,4,21,0,0,1,19,1,13868
12051,13723,16394,21500,13,231,0,34,0,1,0,14,1,15449
12052,16278,16395,21514,2,556,9,51,1,2,1,9,1,4461
12053,13735,16396,22785,17,168,19,12,0,4,1,1,0,-1
12054,13733,16397,21502,24,310,9,41,1,0,1,9,0,-1
12055,16277,16398,21509,25,176,4,75,0,6,1,9,0,-1
12056,15425,16399,21497,15,415,14,21,1,3,1,10,0,-1
12057,13734,16400,21508,17,535,4,16,1,0,1,18,0,-1
12058,15415,16401,21501,5,134,5,64,0,4,3,4,0,-1
12059,14578,16402,21504,5,179,17,79,0,5,1,13,1,15455
12060,16280,16403,21506,21,593,17,41,0,2,1,13,1,2403
12061,14572,16404,22798,1,153,18,52,0,1,2,1,0,-1
12062,15420,16405,22784,13,599,4,20,0,1,1,8,0,-1
12063,14577,16406,21507,17,270,13,49,0,4,1,7,1,286
12064,16285,16407,22799,3,401,20,66,1,5,3,19,1,2916
12065,15424,16408,22801,24,114,5,31,0,6,3,9,1,7578
12066,14581,16409,21513,2,111,5,15,0,1,3,10,1,4414
12067,14573,16410,22802,5,476,1,11,0,1,3,7,1,5437
12068,15422,16411,21511,10,585,9,50,0,2,1,10,0,-1
12069,16287,16412,22791,17,367,2,32,1,2,1,11,1,13494
12070,14583,16413,22789,28,189,9,45,0,3,1,3,0,-1
12071,14574,16414,22788,17,576,13,77,0,3,1,14,1,12347
12072,14574,16415,22792,8,422,5,47,0,4,3,11,0,-1
12073,15413,16512,22786,5,565,13,63,0,0,1,8,1,3860
12074,15414,16513,22790,2,326,15,34,1,2,3,15,0,-1
12075,15425,16514,22787,2,579,12,61,0,0,1,5,0,-1
12076,16288,16515,22797,4,576,3,75,1,2,1,13,1,8588
12077,14576,16516,22793,4,558,7,57,0,1,1,16,0,-1
12078,16280,16517,24078,28,489,9,34,0,5,1,6,0,-1
12079,14579,16518,24076,16,454,4,60,1,4,1,5,0,-1
12080,17086,16519,22795,5,390,5,27,0,0,3,1,0,-1
12081,17084,16520,22794,8,590,3,40,0,3,1,8,0,-1
12082,16281,16521,22796,5,420,3,27,1,4,1,16,1,15350
12083,14578,16522,24084,10,370,10,35,0,3,1,4,0,-1
12084,16276,16523,24086,17,165,11,54,0,0,3,9,0,-1
12085,15422,16524,24092,11,471,1,22,0,2,3,17,0,-1
12086,16288,16525,24077,12,150,7,56,1,2,1,5,1,13875
12087,14580,16526,22800,5,130,9,24,1,3,1,7,1,6502
12088,17089,16527,24081,10,324,5,75,0,3,3,16,0,-1
12089,14582,16528,22803,28,228,0,38,0,0,0,17,1,6019
12090,16289,16529,24079,17,185,16,40,0,0,3,18,0,-1
12091,15421,16530,24080,2,285,19,28,1,0,1,1,0,-1
12092,16284,16531,24098,17,131,11,63,0,1,3,19,1,1839
12093,14584,16532,24085,26,261,9,38,0,2,1,19,0,-1
12094,16280,16533,24095,0,341,20,79,1,4,3,18,1,15349
12095,15411,16534,24087,2,575,15,33,0,3,3,10,1,13437
12096,15426,16535,24090,5,405,3,54,0,4,1,14,1,3405
12097,17096,16632,24088,5,194,0,46,1,1,0,9,1,857
12098,17092,16633,24082,17,287,19,16,0,6,1,16,0,-1
12099,16282,16634,24093,22,342,10,23,1,3,1,12,1,6847
12100,16279,16635,24094,13,278,12,21,1,0,1,16,1,13871
12101,15425,16636,25418,2,586,9,40,1,1,1,11,1,12312
12102,15418,16637,25414,17,114,14,64,0,5,1,17,1,11685
12103,16281,16638,24089,25,496,6,74,0,4,1,14,1,2319
12104,17936,16639,24083,4,351,16,49,1,3,3,18,1,8943
12105,15423,16640,24091,8,480,7,41,0,2,1,13,1,9085
12106,16283,16641,25413,4,367,5,69,0,4,3,17,0,-1
12107,17087,16642,25417,11,364,1,52,1,4,3,19,0,-1
12108,17933,16643,24096,14,367,10,46,1,0,1,3,0,-1
12109,17090,16644,24099,9,328,9,27,0,1,1,1,0,-1
12110,16286,16645,25421,8,554,0,60,0,6,0,11,0,-1
12111,17092,16646,24094,4,307,11,65,0,4,3,14,0,-1
12112,17093,16647,24097,8,382,16,11,1,5,3,17,0,-1
12113,17095,16648,25426,4,290,5,30,0,2,3,9,0,-1
12114,17097,16649,25419,13,224,10,22,0,6,1,11,0,-1
12115,17936,16650,25429,13,112,6,26,0,0,1,12,1,4995
12116,17096,16651,25416,9,566,5,39,1,3,3,4,1,13923
12117,17093,16652,25424,9,536,9,30,1,2,1,18,1,3912
12118,17085,16653,25425,21,195,2,15,0,4,1,1,1,13488
12119,17087,16654,25430,4,301,14,40,0,6,1,17,0,-1
12120,16287,16655,25415,8,101,14,70,1,4,1,9,0,-1
12121,17088,16752,25420,5,573,6,56,0,2,1,15,0,-1
12122,17945,16753,25435,5,465,14,37,0,3,1,3,0,-1
12123,17086,16754,25433,8,204,14,42,0,0,1,5,1,3350
12124,17091,16755,25422,13,474,16,12,1,3,3,16,0,-1
12125,17943,16756,25423,1,215,16,40,0,6,3,1,1,9483
12126,17094,16757,26703,21,427,13,53,0,3,1,4,0,-1
12127,18762,16758,26706,5,473,11,10,0,5,3,14,1,6497
12128,18762,16759,25434,6,288,20,19,0,5,3,13,1,4408
12129,17934,16760,26704,27,581,18,15,0,6,2,13,1,9601
12130,17938,16761,25428,27,239,10,29,0,5,1,9,0,-1
12131,17944,16762,26711,2,545,3,66,0,3,1,3,1,7039
12132,18763,16763,25427,5,244,4,72,1,2,1,18,1,13399
12133,17087,16764,26713,4,102,18,17,0,6,2,18,0,-1
12134,17095,16765,26701,5,492,7,32,0,0,1,10,0,-1
12135,16290,16766,26716,17,419,3,40,1,3,1,10,1,1842
12136,17945,16767,25436,2,515,17,62,0,3,1,18,1,5546
12137,17093,16768,25431,17,158,10,25,0,2,1,2,1,5722
12138,17939,16769,25432,14,590,5,29,0,4,3,16,0,-1
12139,17090,16770,26717,5,571,15,43,1,6,3,18,1,813
12140,18768,16771,26708,20,118,0,15,0,1,0,5,1,1343
12141,17943,16772,26709,5,131,16,61,0,1,3,14,0,-1
12142,18764,16773,26702,2,214,8,48,0,4,0,1,1,3349
12143,17946,16774,26721,4,306,20,16,1,5,3,11,0,-1
12144,17086,16775,26710,8,396,13,49,0,6,1,5,0,-1
12145,18768,16872,26705,13,272,17,58,1,0,1,19,1,8043
12146,17941,16873,26718,4,291,9,36,0,5,1,6,1,3913
12147,17937,16874,26723,3,200,14,14,0,3,1,16,1,10136
12148,17090,16875,26714,0,340,10,15,1,0,1,8,1,2502
12149,17942,16876,26712,13,490,15,33,0,3,3,18,1,9262
12150,17938,16877,26707,5,142,8,61,0,4,0,2,0,-1
12151,18769,16878,26715,10,468,6,45,1,2,1,3,1,1393
12152,17942,16879,28019,21,339,18,10,0,1,2,9,1,13829
12153,17935,16880,26720,1,143,10,21,1,6,1,3,1,9037
12154,18771,16881,26725,4,322,11,66,0,3,3,5,1,1924
